cudagraph_mode,manipulated,batch_size,graph_batch_size,during_time,index,length,avg_power_js,total_energy_j,energy_per_sample,throughput,timestamp,power,temperature,graphics_clock,sm_clock,memory_clock,memory_used,memory_total,gpu_util,memory_util,power_violation_time_ns,power_reference_time_ns,thermal_violation_time_ns,decoding_steps,perf_state,power_state,total_energy,model_mode,kv_cache_lens,model_name,graph_mode,repeat_count
FULL,,13,13,2.7620,12,27,,,,,1773206588.2768567,233.278,66,1620,1620,9001,45408.0625,46068.0,100,100,17894223019296,1773206588266937,0,,0,0,26391980970,,4116,llama,all,90
FULL,,13,13,2.7620,13,27,,,,,1773206588.3857312,233.309,66,1620,1620,9001,45408.0625,46068.0,100,100,17894334688160,1773206588378566,0,,0,0,26392004338,,4116,llama,all,90
FULL,,13,13,2.7620,14,27,,,,,1773206588.4983811,233.323,66,1620,1620,9001,45408.0625,46068.0,100,100,17894443624224,1773206588487503,0,,0,0,26392027675,,4116,llama,all,90
FULL,,13,13,2.7620,15,27,,,,,1773206588.6081228,233.407,66,1620,1620,9001,45408.0625,46068.0,100,100,17894556192672,1773206588600073,0,,0,0,26392051007,,4116,llama,all,90
FULL,,13,13,2.7620,16,27,,,,,1773206588.719526,233.274,66,1620,1620,9001,45408.0625,46068.0,100,100,17894666875648,1773206588710758,0,,0,0,26392074298,,4116,llama,all,90
FULL,,13,13,2.7620,17,27,,,,,1773206588.8283217,233.288,66,1620,1620,9001,45408.0625,46068.0,100,100,17894777398592,1773206588821282,0,,0,0,26392097658,,4116,llama,all,90
FULL,,13,13,2.7620,18,27,,,,,1773206588.9385,233.341,66,1620,1620,9001,45408.0625,46068.0,100,100,17894886317088,1773206588930202,0,,0,0,26392120971,,4116,llama,all,90
FULL,,13,13,2.7620,19,27,,,,,1773206589.0477006,233.265,66,1620,1620,9001,45408.0625,46068.0,100,100,17894996392384,1773206589040279,0,,0,0,26392167608,,4116,llama,all,90
FULL,,13,13,2.7620,20,27,,,,,1773206589.158152,233.229,66,1620,1620,9001,45408.0625,46068.0,100,100,17895105852960,1773206589149741,0,,0,0,26392190945,,4116,llama,all,90
FULL,,13,13,2.7620,21,27,,,,,1773206589.2666435,233.274,66,1620,1620,9001,45408.0625,46068.0,100,100,17895215986080,1773206589259876,0,,0,0,26392214255,,4116,llama,all,90
FULL,,13,13,2.7620,22,27,,,,,1773206589.3765671,233.327,66,1620,1620,9001,45408.0625,46068.0,100,100,17895324555552,1773206589368447,0,,0,0,26392237549,,4116,llama,all,90
FULL,,13,13,2.7620,23,27,,,,,1773206589.485203,233.275,66,1620,1620,9001,45408.0625,46068.0,100,100,17895434297056,1773206589478190,0,,0,0,26392260864,,4116,llama,all,90
FULL,,13,13,2.7620,24,27,,,,,1773206589.5964506,233.23,66,1620,1620,9001,45408.0625,46068.0,100,100,17895543010048,1773206589586904,0,,0,0,26392284207,,4116,llama,all,90
FULL,,13,13,2.7620,25,27,,,,,1773206589.704949,233.288,66,1620,1620,9001,45408.0625,46068.0,100,100,17895654239104,1773206589698135,0,,0,0,26392307548,,4116,llama,all,90
FULL,,13,13,2.7620,26,27,,,,,1773206589.8160968,233.288,66,1620,1620,9001,45408.0625,46068.0,100,100,17895762650752,1773206589806548,0,,0,0,26392330858,,4116,llama,all,90
FULL,,13,13,2.7620,27,27,,,,,1773206589.8432045,233.288,66,1620,1620,9001,45408.0625,46068.0,100,100,17895796062848,1773206589839972,0,,0,0,26392354174,,4116,llama,all,90
FULL,,13,13,2.7621,1,27,,,,,1773206589.8489351,233.288,66,1620,1620,9001,45408.0625,46068.0,100,100,17895801831520,1773206589845741,0,,0,0,26392354174,,4117,llama,all,90
FULL,,13,13,2.7621,2,27,,,,,1773206589.9255874,232.568,66,1620,1620,9001,45408.0625,46068.0,100,100,17895873925056,1773206589917824,0,,0,0,26392354174,,4117,llama,all,90
FULL,,13,13,2.7621,3,27,,,,,1773206590.0366638,232.604,66,1620,1620,9001,45408.0625,46068.0,96,100,17895983526048,1773206590027426,0,,0,0,26392376641,,4117,llama,all,90
FULL,,13,13,2.7621,4,27,,,,,1773206590.1454916,232.723,66,1620,1620,9001,45408.0625,46068.0,96,100,17896094626880,1773206590138529,0,,0,0,26392423336,,4117,llama,all,90
FULL,,13,13,2.7621,5,27,,,,,1773206590.2561848,232.706,66,1620,1620,9001,45408.0625,46068.0,100,100,17896203188032,1773206590247091,0,,0,0,26392446598,,4117,llama,all,90
FULL,,13,13,2.7621,6,27,,,,,1773206590.3648765,232.582,66,1620,1620,9001,45408.0625,46068.0,100,100,17896313958304,1773206590357863,0,,0,0,26392469909,,4117,llama,all,90
FULL,,13,13,2.7621,7,27,,,,,1773206590.4761145,232.618,66,1620,1620,9001,45408.0625,46068.0,100,100,17896422698688,1773206590466605,0,,0,0,26392493218,,4117,llama,all,90
FULL,,13,13,2.7621,8,27,,,,,1773206590.584537,232.715,66,1620,1620,9001,45408.0625,46068.0,100,100,17896533921568,1773206590577829,0,,0,0,26392516570,,4117,llama,all,90
FULL,,13,13,2.7621,9,27,,,,,1773206590.6963649,232.67,66,1620,1620,9001,45408.0625,46068.0,100,100,17896642285280,1773206590686194,0,,0,0,26392539864,,4117,llama,all,90
FULL,,13,13,2.7621,10,27,,,,,1773206590.804935,232.568,66,1620,1620,9001,45408.0625,46068.0,100,100,17896754116160,1773206590798027,0,,0,0,26392563186,,4117,llama,all,90
FULL,,13,13,2.7621,11,27,,,,,1773206590.9173546,232.648,66,1620,1620,9001,45408.0625,46068.0,100,100,17896863370336,1773206590907282,0,,0,0,26392586498,,4117,llama,all,90
FULL,,13,13,2.7621,12,27,,,,,1773206591.025725,233.368,66,1620,1620,9001,45408.0625,46068.0,100,100,17896975118784,1773206591019032,0,,0,0,26392609835,,4117,llama,all,90
FULL,,13,13,2.7621,13,27,,,,,1773206591.1379426,233.332,66,1620,1620,9001,45408.0625,46068.0,100,100,17897083538976,1773206591127454,0,,0,0,26392633146,,4117,llama,all,90
FULL,,13,13,2.7621,14,27,,,,,1773206591.2468977,233.324,66,1620,1620,9001,45408.0625,46068.0,100,100,17897195727360,1773206591239644,0,,0,0,26392679813,,4117,llama,all,90
FULL,,13,13,2.7621,15,27,,,,,1773206591.3579204,233.408,66,1620,1620,9001,45408.0625,46068.0,100,100,17897304814208,1773206591348732,0,,0,0,26392703149,,4117,llama,all,90
FULL,,13,13,2.7621,16,27,,,,,1773206591.4672358,233.444,66,1620,1620,9001,45408.0625,46068.0,100,100,17897415845568,1773206591459765,0,,0,0,26392726454,,4117,llama,all,90
FULL,,13,13,2.7621,17,27,,,,,1773206591.5761085,233.408,66,1620,1620,9001,45408.0625,46068.0,100,100,17897525387808,1773206591569309,0,,0,0,26392749745,,4117,llama,all,90
FULL,,13,13,2.7621,18,27,,,,,1773206591.685193,233.4,66,1620,1620,9001,45408.0625,46068.0,100,100,17897633635520,1773206591677558,0,,0,0,26392773097,,4117,llama,all,90
FULL,,13,13,2.7621,19,27,,,,,1773206591.7966921,233.453,66,1620,1620,9001,45408.0625,46068.0,100,100,17897743064864,1773206591786989,0,,0,0,26392796416,,4117,llama,all,90
FULL,,13,13,2.7621,20,27,,,,,1773206591.9051125,233.422,66,1620,1620,9001,45408.0625,46068.0,100,100,17897854505024,1773206591898431,0,,0,0,26392819731,,4117,llama,all,90
FULL,,13,13,2.7621,21,27,,,,,1773206592.0156715,233.364,66,1620,1620,9001,45408.0625,46068.0,100,100,17897962618112,1773206592006545,0,,0,0,26392843042,,4117,llama,all,90
FULL,,13,13,2.7621,22,27,,,,,1773206592.12478,233.44,66,1620,1620,9001,45408.0625,46068.0,100,100,17898073390784,1773206592117320,0,,0,0,26392866368,,4117,llama,all,90
FULL,,13,13,2.7621,23,27,,,,,1773206592.2360845,233.365,66,1620,1620,9001,45408.0625,46068.0,100,100,17898182587520,1773206592226518,0,,0,0,26392889690,,4117,llama,all,90
FULL,,13,13,2.7621,24,27,,,,,1773206592.3444567,233.351,66,1620,1620,9001,45408.0625,46068.0,100,100,17898293891168,1773206592337823,0,,0,0,26392936349,,4117,llama,all,90
FULL,,13,13,2.7621,25,27,,,,,1773206592.456682,233.312,66,1620,1620,9001,45408.0625,46068.0,100,100,17898402217632,1773206592446151,0,,0,0,26392959672,,4117,llama,all,90
FULL,,13,13,2.7621,26,27,,,,,1773206592.5649707,233.364,66,1620,1620,9001,45408.0625,46068.0,100,100,17898514369856,1773206592558305,0,,0,0,26392982989,,4117,llama,all,90
FULL,,13,13,2.7621,27,27,,,,,1773206592.615547,233.312,66,1620,1620,9001,45408.0625,46068.0,100,100,17898568125824,1773206592612027,0,,0,0,26392982989,,4117,llama,all,90
FULL,,13,13,2.7623,1,27,,,,,1773206592.6212656,233.312,66,1620,1620,9001,45408.0625,46068.0,100,100,17898574225920,1773206592618127,0,,0,0,26392982989,,4118,llama,all,90
FULL,,13,13,2.7623,2,27,,,,,1773206592.6773024,233.312,66,1620,1620,9001,45408.0625,46068.0,100,100,17898622733888,1773206592666670,0,,0,0,26393005293,,4118,llama,all,90
FULL,,13,13,2.7623,3,27,,,,,1773206592.785956,231.743,66,1620,1620,9001,45408.0625,46068.0,100,100,17898735117536,1773206592779055,0,,0,0,26393028434,,4118,llama,all,90
FULL,,13,13,2.7623,4,27,,,,,1773206592.895598,231.713,66,1620,1620,9001,45408.0625,46068.0,100,100,17898844063328,1773206592888003,0,,0,0,26393051720,,4118,llama,all,90
FULL,,13,13,2.7623,5,27,,,,,1773206593.0044963,231.787,66,1620,1620,9001,45408.0625,46068.0,100,100,17898953352384,1773206592997293,0,,0,0,26393075079,,4118,llama,all,90
FULL,,13,13,2.7623,6,27,,,,,1773206593.1169777,231.845,66,1620,1620,9001,45408.0625,46068.0,100,100,17899062424928,1773206593106367,0,,0,0,26393098411,,4118,llama,all,90
FULL,,13,13,2.7623,7,27,,,,,1773206593.225475,231.735,66,1620,1620,9001,45408.0625,46068.0,100,100,17899174832512,1773206593218776,0,,0,0,26393121744,,4118,llama,all,90
FULL,,13,13,2.7623,8,27,,,,,1773206593.336764,231.832,66,1620,1620,9001,45408.0625,46068.0,100,100,17899283299840,1773206593327245,0,,0,0,26393145038,,4118,llama,all,90
FULL,,13,13,2.7623,9,27,,,,,1773206593.4456968,231.823,66,1620,1620,9001,45408.0625,46068.0,100,100,17899394623552,1773206593438529,0,,0,0,26393191682,,4118,llama,all,90
FULL,,13,13,2.7623,10,27,,,,,1773206593.5564156,231.73,66,1620,1620,9001,45408.0625,46068.0,100,100,17899503665792,1773206593547572,0,,0,0,26393214996,,4118,llama,all,90
FULL,,13,13,2.7623,11,27,,,,,1773206593.6653004,231.722,66,1620,1620,9001,45408.0625,46068.0,100,100,17899613886112,1773206593657794,0,,0,0,26393238330,,4118,llama,all,90
FULL,,13,13,2.7623,12,27,,,,,1773206593.7751944,231.84,66,1620,1620,9001,45408.0625,46068.0,100,100,17899723238656,1773206593767148,0,,0,0,26393261651,,4118,llama,all,90
FULL,,13,13,2.7623,13,27,,,,,1773206593.8840075,233.387,66,1620,1620,9001,45408.0625,46068.0,100,100,17899833049600,1773206593876961,0,,0,0,26393284963,,4118,llama,all,90
FULL,,13,13,2.7623,14,27,,,,,1773206593.996571,233.307,66,1620,1620,9001,45408.0625,46068.0,100,100,17899941823424,1773206593985736,0,,0,0,26393308260,,4118,llama,all,90
FULL,,13,13,2.7623,15,27,,,,,1773206594.1051395,233.299,66,1620,1620,9001,45408.0625,46068.0,100,100,17900054423776,1773206594098338,0,,0,0,26393331595,,4118,llama,all,90
FULL,,13,13,2.7623,16,27,,,,,1773206594.2173035,233.298,66,1620,1620,9001,45408.0625,46068.0,100,100,17900162886496,1773206594206802,0,,0,0,26393354957,,4118,llama,all,90
FULL,,13,13,2.7623,17,27,,,,,1773206594.325624,233.275,66,1620,1620,9001,45408.0625,46068.0,100,100,17900274997504,1773206594318915,0,,0,0,26393378258,,4118,llama,all,90
FULL,,13,13,2.7623,18,27,,,,,1773206594.437213,233.267,66,1620,1620,9001,45408.0625,46068.0,100,100,17900383572000,1773206594427491,0,,0,0,26393401551,,4118,llama,all,90
FULL,,13,13,2.7623,19,27,,,,,1773206594.5459802,233.275,66,1620,1620,9001,45408.0625,46068.0,100,100,17900495199488,1773206594539120,0,,0,0,26393448240,,4118,llama,all,90
FULL,,13,13,2.7623,20,27,,,,,1773206594.6564918,233.355,66,1620,1620,9001,45408.0625,46068.0,100,100,17900603721824,1773206594647643,0,,0,0,26393471538,,4118,llama,all,90
FULL,,13,13,2.7623,21,27,,,,,1773206594.764861,233.275,66,1620,1620,9001,45408.0625,46068.0,100,100,17900714265888,1773206594758189,0,,0,0,26393494864,,4118,llama,all,90
FULL,,13,13,2.7623,22,27,,,,,1773206594.876162,233.244,66,1620,1620,9001,45408.0625,46068.0,100,100,17900822815648,1773206594866740,0,,0,0,26393518207,,4118,llama,all,90
FULL,,13,13,2.7623,23,27,,,,,1773206594.9846473,233.275,66,1620,1620,9001,45408.0625,46068.0,100,100,17900933944768,1773206594977871,0,,0,0,26393541530,,4118,llama,all,90
FULL,,13,13,2.7623,24,27,,,,,1773206595.0947943,233.355,66,1620,1620,9001,45408.0625,46068.0,100,100,17901042451104,1773206595086379,0,,0,0,26393564827,,4118,llama,all,90
FULL,,13,13,2.7623,25,27,,,,,1773206595.203214,233.297,66,1620,1620,9001,45408.0625,46068.0,100,100,17901152567424,1773206595196497,0,,0,0,26393588132,,4118,llama,all,90
FULL,,13,13,2.7623,26,27,,,,,1773206595.315857,233.297,66,1620,1620,9001,45408.0625,46068.0,100,100,17901260952256,1773206595304883,0,,0,0,26393611457,,4118,llama,all,90
FULL,,13,13,2.7623,27,27,,,,,1773206595.3943846,233.329,66,1620,1620,9001,45408.0625,46068.0,100,100,17901340490944,1773206595384430,0,,0,0,26393634784,,4118,llama,all,90
FULL,,13,13,2.7623,1,27,,,,,1773206595.4003565,233.329,66,1620,1620,9001,45408.0625,46068.0,100,100,17901353188096,1773206595397128,0,,0,0,26393634784,,4119,llama,all,90
FULL,,13,13,2.7623,2,27,,,,,1773206595.42515,233.329,66,1620,1620,9001,45408.0625,46068.0,100,100,17901373322112,1773206595417254,0,,0,0,26393634784,,4119,llama,all,90
FULL,,13,13,2.7623,3,27,,,,,1773206595.53533,233.031,66,1620,1620,9001,45408.0625,46068.0,100,100,17901483020704,1773206595526954,0,,0,0,26393655856,,4119,llama,all,90
FULL,,13,13,2.7623,4,27,,,,,1773206595.643986,233.001,66,1620,1620,9001,45408.0625,46068.0,100,100,17901593070528,1773206595637006,0,,0,0,26393702447,,4119,llama,all,90
FULL,,13,13,2.7623,5,27,,,,,1773206595.7561548,232.921,66,1620,1620,9001,45408.0625,46068.0,100,100,17901701825760,1773206595745762,0,,0,0,26393725723,,4119,llama,all,90
FULL,,13,13,2.7623,6,27,,,,,1773206595.8646126,233.014,66,1620,1620,9001,45408.0625,46068.0,100,100,17901813965760,1773206595857904,0,,0,0,26393749049,,4119,llama,all,90
FULL,,13,13,2.7623,7,27,,,,,1773206595.9744973,233.067,66,1620,1620,9001,45408.0625,46068.0,100,100,17901922507104,1773206595966447,0,,0,0,26393772371,,4119,llama,all,90
FULL,,13,13,2.7623,8,27,,,,,1773206596.0833774,232.992,66,1620,1620,9001,45408.0625,46068.0,100,100,17902032280576,1773206596076222,0,,0,0,26393795661,,4119,llama,all,90
FULL,,13,13,2.7623,9,27,,,,,1773206596.1943917,232.947,66,1620,1620,9001,45408.0625,46068.0,100,100,17902141054528,1773206596184997,0,,0,0,26393818969,,4119,llama,all,90
FULL,,13,13,2.7623,10,27,,,,,1773206596.303448,233.027,66,1620,1620,9001,45408.0625,46068.0,100,100,17902252155232,1773206596296099,0,,0,0,26393842293,,4119,llama,all,90
FULL,,13,13,2.7623,11,27,,,,,1773206596.4155688,233.035,66,1620,1620,9001,45408.0625,46068.0,100,100,17902360905952,1773206596404852,0,,0,0,26393865642,,4119,llama,all,90
FULL,,13,13,2.7623,12,27,,,,,1773206596.5244558,232.938,66,1620,1620,9001,45408.0625,46068.0,100,100,17902473100608,1773206596517048,0,,0,0,26393888977,,4119,llama,all,90
FULL,,13,13,2.7623,13,27,,,,,1773206596.6349342,233.324,66,1620,1620,9001,45408.0625,46068.0,100,100,17902582356448,1773206596626305,0,,0,0,26393912284,,4119,llama,all,90
FULL,,13,13,2.7623,14,27,,,,,1773206596.7433913,233.377,66,1620,1620,9001,45408.0625,46068.0,100,100,17902692622624,1773206596736573,0,,0,0,26393958978,,4119,llama,all,90
FULL,,13,13,2.7623,15,27,,,,,1773206596.8553777,233.39,66,1620,1620,9001,45408.0625,46068.0,100,100,17902801411744,1773206596845363,0,,0,0,26393982273,,4119,llama,all,90
FULL,,13,13,2.7623,16,27,,,,,1773206596.963792,233.341,66,1620,1620,9001,45408.0625,46068.0,100,100,17902913114368,1773206596957068,0,,0,0,26394005594,,4119,llama,all,90
FULL,,13,13,2.7623,17,27,,,,,1773206597.074483,233.332,66,1620,1620,9001,45408.0625,46068.0,100,100,17903021524768,1773206597065479,0,,0,0,26394028925,,4119,llama,all,90
FULL,,13,13,2.7623,18,27,,,,,1773206597.1831245,233.386,66,1620,1620,9001,45408.0625,46068.0,100,100,17903132365120,1773206597176321,0,,0,0,26394052261,,4119,llama,all,90
FULL,,13,13,2.7623,19,27,,,,,1773206597.2961483,233.386,66,1620,1620,9001,45408.0625,46068.0,100,100,17903240785152,1773206597284743,0,,0,0,26394075580,,4119,llama,all,90
FULL,,13,13,2.7623,20,27,,,,,1773206597.4055529,233.35,66,1620,1620,9001,45408.0625,46068.0,100,100,17903353896736,1773206597397856,0,,0,0,26394098872,,4119,llama,all,90
FULL,,13,13,2.7623,21,27,,,,,1773206597.5161483,233.364,66,1620,1620,9001,45408.0625,46068.0,100,100,17903463419040,1773206597507380,0,,0,0,26394122210,,4119,llama,all,90
FULL,,13,13,2.7623,22,27,,,,,1773206597.6251712,233.417,66,1620,1620,9001,45408.0625,46068.0,100,100,17903573897472,1773206597617860,0,,0,0,26394145546,,4119,llama,all,90
FULL,,13,13,2.7623,23,27,,,,,1773206597.7362611,233.386,66,1620,1620,9001,45408.0625,46068.0,100,100,17903683074784,1773206597727039,0,,0,0,26394168854,,4119,llama,all,90
FULL,,13,13,2.7623,24,27,,,,,1773206597.845054,233.399,66,1620,1620,9001,45408.0625,46068.0,100,100,17903794232864,1773206597838198,0,,0,0,26394215488,,4119,llama,all,90
FULL,,13,13,2.7623,25,27,,,,,1773206597.955464,233.474,66,1620,1620,9001,45408.0625,46068.0,100,100,17903903072736,1773206597947040,0,,0,0,26394238831,,4119,llama,all,90
FULL,,13,13,2.7623,26,27,,,,,1773206598.0639577,233.412,66,1620,1620,9001,45408.0625,46068.0,100,100,17904013215744,1773206598057184,0,,0,0,26394262155,,4119,llama,all,90
FULL,,13,13,2.7623,27,27,,,,,1773206598.1733265,233.377,66,1620,1620,9001,45408.0625,46068.0,100,100,17904119658432,1773206598163590,0,,0,0,26394285458,,4119,llama,all,90
FULL,,13,13,2.7628,1,27,,,,,1773206598.1794293,233.377,66,1620,1620,9001,45408.0625,46068.0,100,100,17904132250528,1773206598176183,0,,0,0,26394285458,,4120,llama,all,90
FULL,,13,13,2.7628,2,27,,,,,1773206598.2738962,233.369,65,1620,1620,9001,45408.0625,46068.0,100,100,17904221971232,1773206598265942,0,,0,0,26394306538,,4120,llama,all,90
FULL,,13,13,2.7628,3,27,,,,,1773206598.3824153,233.333,66,1620,1620,9001,45408.0625,46068.0,100,100,17904331644384,1773206598375617,0,,0,0,26394329801,,4120,llama,all,90
FULL,,13,13,2.7628,4,27,,,,,1773206598.494056,233.369,66,1620,1620,9001,45408.0625,46068.0,100,100,17904440191584,1773206598484124,0,,0,0,26394353121,,4120,llama,all,90
FULL,,13,13,2.7628,5,27,,,,,1773206598.6028636,233.333,66,1620,1620,9001,45408.0625,46068.0,100,100,17904551817248,1773206598595751,0,,0,0,26394376462,,4120,llama,all,90
FULL,,13,13,2.7628,6,27,,,,,1773206598.7150953,233.236,66,1620,1620,9001,45408.0625,46068.0,100,100,17904660938016,1773206598704873,0,,0,0,26394399751,,4120,llama,all,90
FULL,,13,13,2.7628,7,27,,,,,1773206598.8237615,233.333,66,1620,1620,9001,45408.0625,46068.0,100,100,17904772716352,1773206598816653,0,,0,0,26394423084,,4120,llama,all,90
FULL,,13,13,2.7628,8,27,,,,,1773206598.9339147,233.333,66,1620,1620,9001,45408.0625,46068.0,100,100,17904881488032,1773206598925426,0,,0,0,26394446379,,4120,llama,all,90
FULL,,13,13,2.7628,9,27,,,,,1773206599.042596,233.192,66,1620,1620,9001,45408.0625,46068.0,100,100,17904991905632,1773206599035845,0,,0,0,26394493039,,4120,llama,all,90
FULL,,13,13,2.7628,10,27,,,,,1773206599.1532128,233.298,66,1620,1620,9001,45408.0625,46068.0,100,100,17905100375680,1773206599144317,0,,0,0,26394516331,,4120,llama,all,90
FULL,,13,13,2.7628,11,27,,,,,1773206599.2616146,233.311,66,1620,1620,9001,45408.0625,46068.0,100,100,17905210891616,1773206599254834,0,,0,0,26394539658,,4120,llama,all,90
FULL,,13,13,2.7628,12,27,,,,,1773206599.3737319,233.297,66,1620,1620,9001,45408.0625,46068.0,100,100,17905319287328,1773206599363232,0,,0,0,26394562954,,4120,llama,all,90
FULL,,13,13,2.7628,13,27,,,,,1773206599.482212,233.311,66,1620,1620,9001,45408.0625,46068.0,100,100,17905431524768,1773206599475471,0,,0,0,26394586271,,4120,llama,all,90
FULL,,13,13,2.7628,14,27,,,,,1773206599.594795,233.297,66,1620,1620,9001,45408.0625,46068.0,100,100,17905539909376,1773206599583857,0,,0,0,26394609603,,4120,llama,all,90
FULL,,13,13,2.7628,15,27,,,,,1773206599.7035768,233.31,66,1620,1620,9001,45408.0625,46068.0,100,100,17905652420352,1773206599696369,0,,0,0,26394632963,,4120,llama,all,90
FULL,,13,13,2.7628,16,27,,,,,1773206599.814869,233.363,66,1620,1620,9001,45408.0625,46068.0,100,100,17905761313344,1773206599805264,0,,0,0,26394656260,,4120,llama,all,90
FULL,,13,13,2.7628,17,27,,,,,1773206599.9234776,233.288,66,1620,1620,9001,45408.0625,46068.0,100,100,17905872793216,1773206599916745,0,,0,0,26394679574,,4120,llama,all,90
FULL,,13,13,2.7628,18,27,,,,,1773206600.0352483,233.274,66,1620,1620,9001,45408.0625,46068.0,100,100,17905981275840,1773206600025229,0,,0,0,26394702916,,4120,llama,all,90
FULL,,13,13,2.7628,19,27,,,,,1773206600.144061,233.371,66,1620,1620,9001,45408.0625,46068.0,100,100,17906093195808,1773206600137151,0,,0,0,26394749570,,4120,llama,all,90
FULL,,13,13,2.7628,20,27,,,,,1773206600.2544656,233.318,66,1620,1620,9001,45408.0625,46068.0,100,100,17906202009824,1773206600245966,0,,0,0,26394772836,,4120,llama,all,90
FULL,,13,13,2.7628,21,27,,,,,1773206600.36282,233.305,66,1620,1620,9001,45408.0625,46068.0,100,100,17906312177920,1773206600356136,0,,0,0,26394796164,,4120,llama,all,90
FULL,,13,13,2.7628,22,27,,,,,1773206600.4746702,233.362,66,1620,1620,9001,45408.0625,46068.0,100,100,17906420588928,1773206600464548,0,,0,0,26394819517,,4120,llama,all,90
FULL,,13,13,2.7628,23,27,,,,,1773206600.5853665,233.393,66,1620,1620,9001,45408.0625,46068.0,100,100,17906532919776,1773206600576881,0,,0,0,26394842814,,4120,llama,all,90
FULL,,13,13,2.7628,24,27,,,,,1773206600.6949563,233.34,66,1620,1620,9001,45408.0625,46068.0,100,100,17906643271648,1773206600687234,0,,0,0,26394866127,,4120,llama,all,90
FULL,,13,13,2.7628,25,27,,,,,1773206600.804499,233.327,66,1620,1620,9001,45408.0625,46068.0,100,100,17906752701216,1773206600796665,0,,0,0,26394889442,,4120,llama,all,90
FULL,,13,13,2.7628,26,27,,,,,1773206600.9150665,233.416,66,1620,1620,9001,45408.0625,46068.0,100,100,17906862551072,1773206600906516,0,,0,0,26394912809,,4120,llama,all,90
FULL,,13,13,2.7628,27,27,,,,,1773206600.9525647,233.402,66,1620,1620,9001,45408.0625,46068.0,100,100,17906899201632,1773206600943172,0,,0,0,26394936123,,4120,llama,all,90
FULL,,13,13,2.7630,1,27,,,,,1773206600.9592948,233.402,66,1620,1620,9001,45408.0625,46068.0,100,100,17906912112288,1773206600956082,0,,0,0,26394936123,,4121,llama,all,90
FULL,,13,13,2.7630,2,27,,,,,1773206601.0241067,233.402,66,1620,1620,9001,45408.0625,46068.0,100,100,17906972678592,1773206601016646,0,,0,0,26394936123,,4121,llama,all,90
FULL,,13,13,2.7630,3,27,,,,,1773206601.1339867,233.371,65,1620,1620,9001,45408.0625,46068.0,100,100,17907082106848,1773206601126075,0,,0,0,26394957451,,4121,llama,all,90
FULL,,13,13,2.7630,4,27,,,,,1773206601.2429051,233.252,66,1620,1620,9001,45408.0625,46068.0,100,100,17907191654880,1773206601235625,0,,0,0,26395004021,,4121,llama,all,90
FULL,,13,13,2.7630,5,27,,,,,1773206601.352664,233.305,66,1620,1620,9001,45408.0625,46068.0,100,100,17907300716672,1773206601344688,0,,0,0,26395027355,,4121,llama,all,90
FULL,,13,13,2.7630,6,27,,,,,1773206601.4610417,233.34,66,1620,1620,9001,45408.0625,46068.0,100,100,17907410384384,1773206601454357,0,,0,0,26395050666,,4121,llama,all,90
FULL,,13,13,2.7630,7,27,,,,,1773206601.5727181,233.238,66,1620,1620,9001,45408.0625,46068.0,100,100,17907518715520,1773206601562690,0,,0,0,26395073997,,4121,llama,all,90
FULL,,13,13,2.7630,8,27,,,,,1773206601.6812656,233.252,66,1620,1620,9001,45408.0625,46068.0,100,100,17907630297152,1773206601674273,0,,0,0,26395097286,,4121,llama,all,90
FULL,,13,13,2.7630,9,27,,,,,1773206601.7968655,233.317,66,1620,1620,9001,45408.0625,46068.0,100,100,17907742024160,1773206601786002,0,,0,0,26395120643,,4121,llama,all,90
FULL,,13,13,2.7630,10,27,,,,,1773206601.905309,233.34,66,1620,1620,9001,45408.0625,46068.0,100,100,17907854583904,1773206601898563,0,,0,0,26395143972,,4121,llama,all,90
FULL,,13,13,2.7630,11,27,,,,,1773206602.013601,233.207,66,1620,1620,9001,45408.0625,46068.0,100,100,17907962892064,1773206602006873,0,,0,0,26395167292,,4121,llama,all,90
FULL,,13,13,2.7630,12,27,,,,,1773206602.1219845,233.264,66,1620,1620,9001,45408.0625,46068.0,100,100,17908071095296,1773206602115077,0,,0,0,26395190615,,4121,llama,all,90
FULL,,13,13,2.7630,13,27,,,,,1773206602.234213,233.308,66,1620,1620,9001,45408.0625,46068.0,100,100,17908180914592,1773206602224898,0,,0,0,26395213922,,4121,llama,all,90
FULL,,13,13,2.7630,14,27,,,,,1773206602.342763,233.352,66,1620,1620,9001,45408.0625,46068.0,100,100,17908292035040,1773206602336020,0,,0,0,26395260583,,4121,llama,all,90
FULL,,13,13,2.7630,15,27,,,,,1773206602.4539025,233.343,66,1620,1620,9001,45408.0625,46068.0,100,100,17908400578656,1773206602444565,0,,0,0,26395283894,,4121,llama,all,90
FULL,,13,13,2.7630,16,27,,,,,1773206602.5623238,233.308,66,1620,1620,9001,45408.0625,46068.0,100,100,17908511659808,1773206602555648,0,,0,0,26395307200,,4121,llama,all,90
FULL,,13,13,2.7630,17,27,,,,,1773206602.6736066,233.374,66,1620,1620,9001,45408.0625,46068.0,100,100,17908620135904,1773206602664125,0,,0,0,26395330529,,4121,llama,all,90
FULL,,13,13,2.7630,18,27,,,,,1773206602.7819865,233.339,66,1620,1620,9001,45408.0625,46068.0,100,100,17908731352576,1773206602775344,0,,0,0,26395353845,,4121,llama,all,90
