cudagraph_mode,batch_size,sm_clock,input_len,model_name,kv_cache_lens,iteration,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util
FULL,128,330,256,Qwen/Qwen3-8B,285,26,1406102,23040,11.8255,180,118.40563157894736,1400.205796236842,100.0,19.0
FULL,128,330,256,Qwen/Qwen3-8B,286,27,1394705,23040,11.8296,180,118.3255789473684,1399.744268715789,100.0,19.0
FULL,128,330,256,Qwen/Qwen3-8B,287,28,1394711,23040,11.8374,180,118.44363157894736,1402.0646444526315,100.0,19.0
FULL,128,330,256,Qwen/Qwen3-8B,288,29,1407033,23040,11.8355,180,118.31036842105263,1400.2623654473684,100.0,19.0
FULL,128,330,256,Qwen/Qwen3-8B,289,30,1395164,23040,11.8333,180,118.20847368421052,1398.7963316473683,100.0,19.0
FULL,128,330,256,Qwen/Qwen3-8B,290,31,1396123,23040,11.8311,180,118.49078947368422,1401.8763793421053,100.0,19.0
FULL,128,330,256,Qwen/Qwen3-8B,291,32,1407834,23040,11.8542,180,118.48566666666666,1404.5527898,100.0,19.0
FULL,128,330,256,Qwen/Qwen3-8B,292,33,1395736,23040,11.8571,180,118.37622807017543,1403.5987738508773,100.0,19.0
FULL,128,330,256,Qwen/Qwen3-8B,293,34,1407974,23040,11.8606,180,118.35829824561404,1403.8004321719297,100.0,19.0
FULL,128,330,256,Qwen/Qwen3-8B,294,35,1409079,23040,11.8788,180,118.55103508771931,1408.2440356000002,100.0,19.0
FULL,128,330,256,Qwen/Qwen3-8B,295,36,1409213,23040,11.8721,180,118.61659649122807,1408.2280952035087,100.0,19.0
FULL,128,330,256,Qwen/Qwen3-8B,296,37,1398988,23040,11.8696,180,118.5761403508772,1407.451355508772,100.0,19.0
FULL,128,330,256,Qwen/Qwen3-8B,297,38,1410860,23040,11.8579,180,118.66871929824562,1407.1618065666669,100.0,19.0
FULL,128,330,256,Qwen/Qwen3-8B,298,39,1411747,23040,11.8611,180,118.73066666666665,1408.2763103999998,100.0,19.0
FULL,128,330,256,Qwen/Qwen3-8B,299,40,1399650,23040,11.8643,180,118.59785964912281,1407.0805862350878,100.0,19.0
FULL,128,330,256,Qwen/Qwen3-8B,300,41,1411542,23040,11.8676,180,118.70271929824564,1408.7163915438598,100.0,19.0
FULL,128,330,256,Qwen/Qwen3-8B,301,42,1412345,23040,11.8623,180,118.78050877192982,1409.010029205263,100.0,19.0
FULL,128,330,256,Qwen/Qwen3-8B,302,43,1411740,23040,11.8658,180,118.6891754385965,1408.3420179192983,100.0,19.0
FULL,64,330,256,Qwen/Qwen3-8B,258,0,1147788,14400,9.3038,225,123.46262222222222,1148.6715446311111,100.0,25.044444444444444
