batch_size,sm_clock,input_len,model_name,kv_cache_lens,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J
8,330,256,Qwen/Qwen3-8B,297,1219244,2400,10.0313,300,120.70816326530614,1210.8597981632654
8,330,256,Qwen/Qwen3-8B,298,1206586,2400,10.035,300,120.8839387755102,1213.070325612245
8,330,256,Qwen/Qwen3-8B,299,1218903,2400,10.03,300,120.73046938775511,1210.9266079591837
8,330,256,Qwen/Qwen3-8B,300,1206888,2400,10.0227,300,120.90487755102039,1211.7933162306122
8,330,256,Qwen/Qwen3-8B,301,1207291,2400,10.0178,300,120.83300000000001,1210.4808274
8,330,256,Qwen/Qwen3-8B,302,1219059,2400,10.0171,300,120.89118367346938,1210.97907597551
512,630,256,Qwen/Qwen3-8B,261,1574230,46080,10.1713,90,154.44467346938774,1570.9031072591836
512,630,256,Qwen/Qwen3-8B,262,1575754,46080,10.1748,90,154.59055102040816,1572.9279385224488
512,630,256,Qwen/Qwen3-8B,263,1577504,46080,10.1778,90,154.88054,1576.343160012
512,630,256,Qwen/Qwen3-8B,264,1579507,46080,10.1811,90,154.94169999999997,1577.4769418699998
512,630,256,Qwen/Qwen3-8B,265,1579522,46080,10.1825,90,154.95318000000003,1577.8107553500001
512,630,256,Qwen/Qwen3-8B,266,1579915,46080,10.1826,90,155.13052,1579.632032952
512,630,256,Qwen/Qwen3-8B,267,1581324,46080,10.1838,90,155.22254000000004,1580.7553028520003
512,630,256,Qwen/Qwen3-8B,268,1581821,46080,10.1843,90,155.14644897959184,1580.0579803428573
512,630,256,Qwen/Qwen3-8B,269,1582483,46080,10.1845,90,155.29846,1581.63716587
512,630,256,Qwen/Qwen3-8B,270,1582483,46080,10.185,90,155.16644897959185,1580.3702828571431
512,630,256,Qwen/Qwen3-8B,271,1582924,46080,10.1855,90,155.1881836734694,1580.6692448061226
512,630,256,Qwen/Qwen3-8B,272,1583582,46080,10.1852,90,155.36612244897958,1582.4350303673468
512,630,256,Qwen/Qwen3-8B,273,1583864,46080,10.1858,90,155.39538775510204,1582.8263405959183
512,630,256,Qwen/Qwen3-8B,274,1584357,46080,10.1859,90,155.48716326530612,1583.7766963040817
512,630,256,Qwen/Qwen3-8B,275,1585595,46080,10.1874,90,155.57355102040816,1584.889993665306
512,630,256,Qwen/Qwen3-8B,276,1570397,46080,10.188,90,155.51322448979593,1584.368731102041
512,630,256,Qwen/Qwen3-8B,277,1586597,46080,10.19,90,155.59581632653064,1585.5213683673471
512,630,256,Qwen/Qwen3-8B,278,1586408,46080,10.1916,90,155.61887755102043,1586.0053524489797
512,630,256,Qwen/Qwen3-8B,279,1587969,46080,10.1923,90,155.58420408163266,1585.7608832612245
512,630,256,Qwen/Qwen3-8B,280,1587335,46080,10.1929,90,155.70538775510204,1587.0894468489796
512,630,256,Qwen/Qwen3-8B,281,1587813,46080,10.1942,90,155.83565306122446,1588.6198144367345
512,630,256,Qwen/Qwen3-8B,282,1588749,46080,10.1951,90,155.788,1588.2742388000001
512,630,256,Qwen/Qwen3-8B,283,1588557,46080,10.1972,90,155.98935999999998,1590.6547017919997
512,630,256,Qwen/Qwen3-8B,284,1589468,46080,10.1983,90,155.81991836734696,1589.0982734857143
512,630,256,Qwen/Qwen3-8B,285,1588915,46080,10.1983,90,155.95386,1590.464250438
512,630,256,Qwen/Qwen3-8B,286,1590145,46080,10.2023,90,156.15704081632654,1593.160977520408
512,630,256,Qwen/Qwen3-8B,287,1590526,46080,10.2038,90,156.02738,1592.0721800439999
512,630,256,Qwen/Qwen3-8B,288,1606122,46080,10.2048,90,155.9791,1591.73551968
512,630,256,Qwen/Qwen3-8B,289,1590839,46080,10.2073,90,156.16523999999998,1594.025454252
512,630,256,Qwen/Qwen3-8B,290,1590858,46080,10.2077,90,156.07587999999998,1593.175760276
512,630,256,Qwen/Qwen3-8B,291,1591271,46080,10.2085,90,156.18496000000002,1594.4141641600004
512,630,256,Qwen/Qwen3-8B,292,1592305,46080,10.2109,90,156.31363999999996,1596.1029466759996
512,630,256,Qwen/Qwen3-8B,293,1592801,46080,10.213,90,156.20335999999998,1595.3049156799996
512,630,256,Qwen/Qwen3-8B,294,1607708,46080,10.2152,90,156.33026,1596.944871952
512,630,256,Qwen/Qwen3-8B,295,1592620,46080,10.216,90,156.22436,1595.9880617599997
512,630,256,Qwen/Qwen3-8B,296,1608443,46080,10.2172,90,155.78861224489796,1591.7234090285715
512,630,256,Qwen/Qwen3-8B,297,1594087,46080,10.219,90,156.41662,1598.42143978
512,630,256,Qwen/Qwen3-8B,298,1594985,46080,10.221,90,156.5444,1600.0403124
512,630,256,Qwen/Qwen3-8B,299,1595764,46080,10.2224,90,156.54628,1600.278692672
512,630,256,Qwen/Qwen3-8B,300,1596311,46080,10.2231,90,156.53278000000003,1600.2502632180003
512,630,256,Qwen/Qwen3-8B,301,1613822,46080,10.2244,90,156.7692448979592,1602.871467534694
512,630,256,Qwen/Qwen3-8B,302,1599500,46080,10.2264,90,156.87514,1604.2679316959998
256,630,256,Qwen/Qwen3-8B,260,1453114,38400,9.5649,150,152.93085106382978,1462.7682973404253
256,630,256,Qwen/Qwen3-8B,261,1467943,38400,9.5691,150,153.0513191489362,1464.5633780680853
256,630,256,Qwen/Qwen3-8B,262,1469040,38400,9.5682,150,152.9697391304348,1463.645057947826
256,630,256,Qwen/Qwen3-8B,263,1454646,38400,9.5709,150,153.19840425531913,1466.246607287234
256,630,256,Qwen/Qwen3-8B,264,1471092,38400,9.572,150,153.42806521739135,1468.6134402608698
256,630,256,Qwen/Qwen3-8B,265,1456969,38400,9.5732,150,153.47595744680848,1469.256035829787
256,630,256,Qwen/Qwen3-8B,266,1472674,38400,9.5742,150,153.49317021276596,1469.5743102510637
256,630,256,Qwen/Qwen3-8B,267,1474217,38400,9.5745,150,153.7231489361702,1471.8222894893615
256,630,256,Qwen/Qwen3-8B,268,1474685,38400,9.5766,150,153.89423404255322,1473.783521731915
256,630,256,Qwen/Qwen3-8B,269,1475362,38400,9.5761,150,153.83182978723406,1473.108985225532
256,630,256,Qwen/Qwen3-8B,270,1476702,38400,9.5759,150,154.00536170212766,1474.7399431234044
256,630,256,Qwen/Qwen3-8B,271,1477661,38400,9.5745,150,154.1632127659574,1476.0356806276593
256,630,256,Qwen/Qwen3-8B,272,1478813,38400,9.574,150,154.19459574468084,1476.2590596595744
256,630,256,Qwen/Qwen3-8B,273,1479141,38400,9.5776,150,154.32486956521737,1478.0618707478259
256,630,256,Qwen/Qwen3-8B,274,1480898,38400,9.5772,150,154.32087234042552,1477.9618585787232
256,630,256,Qwen/Qwen3-8B,275,1481264,38400,9.579,150,154.42497826086955,1479.2368667608696
256,630,256,Qwen/Qwen3-8B,276,1481647,38400,9.5798,150,154.4371489361702,1479.4769993787233
256,630,256,Qwen/Qwen3-8B,277,1482020,38400,9.58,150,154.47631914893617,1479.8831374468086
256,630,256,Qwen/Qwen3-8B,278,1482199,38400,9.5813,150,154.4394255319149,1479.7304678489363
256,630,256,Qwen/Qwen3-8B,279,1483675,38400,9.5807,150,154.7404680851064,1482.5220025829788
256,630,256,Qwen/Qwen3-8B,280,1484539,38400,9.5826,150,154.83536170212767,1483.7253370468086
256,630,256,Qwen/Qwen3-8B,281,1484719,38400,9.5824,150,154.79774468085105,1483.3339086297872
256,630,256,Qwen/Qwen3-8B,282,1485386,38400,9.583,150,154.8987659574468,1484.394874170213
256,630,256,Qwen/Qwen3-8B,283,1470958,38400,9.5852,150,155.08868085106383,1486.5560236936171
256,630,256,Qwen/Qwen3-8B,284,1487295,38400,9.5857,150,155.00934782608695,1485.8731054565217
256,630,256,Qwen/Qwen3-8B,285,1488051,38400,9.5866,150,155.08472340425533,1486.7352093872341
256,630,256,Qwen/Qwen3-8B,286,1488456,38400,9.5871,150,155.09989361702128,1486.9581900957446
256,630,256,Qwen/Qwen3-8B,287,1488642,38400,9.5878,150,155.26602127659572,1488.6595587957445
256,630,256,Qwen/Qwen3-8B,288,1474485,38400,9.5881,150,155.22972340425534,1488.3581109723407
256,630,256,Qwen/Qwen3-8B,289,1490162,38400,9.5898,150,155.39795744680853,1490.2353323234045
256,630,256,Qwen/Qwen3-8B,290,1490563,38400,9.5934,150,155.4440425531915,1491.2368778297875
256,630,256,Qwen/Qwen3-8B,291,1490762,38400,9.594,150,155.53831914893615,1492.2346339148933
256,630,256,Qwen/Qwen3-8B,292,1491318,38400,9.594,150,155.45161702127658,1491.4028137021273
256,630,256,Qwen/Qwen3-8B,293,1491134,38400,9.5951,150,155.524,1492.2683324
256,630,256,Qwen/Qwen3-8B,294,1506779,38400,9.599,150,155.5788936170213,1493.4017998297875
256,630,256,Qwen/Qwen3-8B,295,1490480,38400,9.6,150,155.32663829787234,1491.1357276595743
256,630,256,Qwen/Qwen3-8B,296,1490693,38400,9.6028,150,155.41272340425533,1492.3973003063832
256,630,256,Qwen/Qwen3-8B,297,1490995,38400,9.6026,150,155.50868085106384,1493.2876587404257
256,630,256,Qwen/Qwen3-8B,298,1491308,38400,9.604,150,155.41742553191492,1492.6289548085108
256,630,256,Qwen/Qwen3-8B,299,1491542,38400,9.6064,150,155.53331914893616,1494.1152770723404
256,630,256,Qwen/Qwen3-8B,300,1491188,38400,9.6074,150,155.39172340425534,1492.910443434043
256,630,256,Qwen/Qwen3-8B,301,1491286,38400,9.6066,150,155.4531489361702,1493.3762205702128
256,630,256,Qwen/Qwen3-8B,302,1491453,38400,9.6088,150,155.43951063829786,1493.5871698212766
128,630,256,Qwen/Qwen3-8B,259,1053665,23040,6.4999,180,162.29728125,1054.916098396875
128,630,256,Qwen/Qwen3-8B,260,1054362,23040,6.5001,180,162.31293750000003,1055.0503250437503
128,630,256,Qwen/Qwen3-8B,261,1054969,23040,6.4998,180,162.506625,1056.260561175
128,630,256,Qwen/Qwen3-8B,262,1055394,23040,6.5004,180,162.55928124999997,1056.7003518374997
128,630,256,Qwen/Qwen3-8B,263,1072192,23040,6.4995,180,162.6815625,1057.3488154687502
128,630,256,Qwen/Qwen3-8B,264,1056169,23040,6.4996,180,162.71990625,1057.6143026625
128,630,256,Qwen/Qwen3-8B,265,1056359,23040,6.5016,180,162.736375,1058.0468157
128,630,256,Qwen/Qwen3-8B,266,1057205,23040,6.5007,180,162.79775,1058.299333425
128,630,256,Qwen/Qwen3-8B,267,1057167,23040,6.5011,180,162.7863125,1058.29009619375
128,630,256,Qwen/Qwen3-8B,268,1057207,23040,6.5023,180,162.77387499999998,1058.4045674124998
128,630,256,Qwen/Qwen3-8B,269,1058382,23040,6.4977,180,162.9619375,1058.87778129375
128,630,256,Qwen/Qwen3-8B,270,1058437,23040,6.5003,180,162.9015,1058.90862045
128,630,256,Qwen/Qwen3-8B,271,1059038,23040,6.5013,180,163.11487499999998,1060.4587368374998
128,630,256,Qwen/Qwen3-8B,272,1058928,23040,6.504,180,163.00549999999998,1060.1877719999998
128,630,256,Qwen/Qwen3-8B,273,1058989,23040,6.504,180,163.05846875,1060.53228075
128,630,256,Qwen/Qwen3-8B,274,1060137,23040,6.5042,180,163.29071875,1062.07549289375
128,630,256,Qwen/Qwen3-8B,275,1060613,23040,6.5009,180,163.293875,1061.5571519875
128,630,256,Qwen/Qwen3-8B,276,1060415,23040,6.5023,180,163.49659375,1063.103901540625
128,630,256,Qwen/Qwen3-8B,277,1077082,23040,6.502,180,163.37812499999998,1062.2845687499998
128,630,256,Qwen/Qwen3-8B,278,1061562,23040,6.4992,180,163.40453125,1061.9987294999999
128,630,256,Qwen/Qwen3-8B,279,1061914,23040,6.5,180,163.5543125,1063.10303125
128,630,256,Qwen/Qwen3-8B,280,1061952,23040,6.4976,180,163.55096875,1062.68877455
128,630,256,Qwen/Qwen3-8B,281,1062214,23040,6.5009,180,163.48896874999997,1062.8254369468748
128,630,256,Qwen/Qwen3-8B,282,1062556,23040,6.5004,180,163.71584374999998,1064.2184707124998
128,630,256,Qwen/Qwen3-8B,283,1062768,23040,6.5021,180,163.73109375,1064.5959446718753
128,630,256,Qwen/Qwen3-8B,284,1063074,23040,6.5041,180,163.64499999999998,1064.3634445
128,630,256,Qwen/Qwen3-8B,285,1062788,23040,6.5077,180,163.53203125,1064.2173997656248
128,630,256,Qwen/Qwen3-8B,286,1063237,23040,6.5077,180,163.7911875,1065.90391089375
128,630,256,Qwen/Qwen3-8B,287,1063054,23040,6.5096,180,163.67863636363637,1065.4824512727273
128,630,256,Qwen/Qwen3-8B,288,1063265,23040,6.5104,180,163.81074999999998,1066.4735067999998
128,630,256,Qwen/Qwen3-8B,289,1079998,23040,6.5116,180,163.89815625,1067.2392342374999
128,630,256,Qwen/Qwen3-8B,290,1063953,23040,6.5142,180,163.85140625000003,1067.36083059375
128,630,256,Qwen/Qwen3-8B,291,1064142,23040,6.5153,180,163.91715625,1067.969448115625
128,630,256,Qwen/Qwen3-8B,292,1064844,23040,6.5127,180,164.01571875,1068.1851715031248
128,630,256,Qwen/Qwen3-8B,293,1065220,23040,6.5121,180,164.08781249999998,1068.55624378125
128,630,256,Qwen/Qwen3-8B,294,1081352,23040,6.5159,180,163.92348484848486,1068.1090349242425
128,630,256,Qwen/Qwen3-8B,295,1064935,23040,6.52,180,163.965,1069.0518
128,630,256,Qwen/Qwen3-8B,296,1065662,23040,6.5183,180,164.0663125,1069.43344476875
128,630,256,Qwen/Qwen3-8B,297,1065691,23040,6.5198,180,164.17690625,1070.40059336875
128,630,256,Qwen/Qwen3-8B,298,1066019,23040,6.5166,180,164.0639375,1069.1390551125
128,630,256,Qwen/Qwen3-8B,299,1066432,23040,6.5214,180,164.15703030303033,1070.533657418182
128,630,256,Qwen/Qwen3-8B,300,1082338,23040,6.5224,180,164.33621875,1071.866553175
128,630,256,Qwen/Qwen3-8B,301,1082710,23040,6.5248,180,164.21418749999998,1071.4647306
128,630,256,Qwen/Qwen3-8B,302,1066425,23040,6.5263,180,164.2708484848485,1072.0808384666668
64,630,256,Qwen/Qwen3-8B,259,951505,14400,6.1328,225,156.40576666666664,959.205285813333
64,630,256,Qwen/Qwen3-8B,260,968205,14400,6.1351,225,156.21953333333335,958.4224589533335
64,630,256,Qwen/Qwen3-8B,261,952030,14400,6.1351,225,156.39956666666666,959.5269814566667
64,630,256,Qwen/Qwen3-8B,262,967105,14400,6.137,225,156.16776666666672,958.4015840333336
64,630,256,Qwen/Qwen3-8B,263,951769,14400,6.1375,225,156.0173333333333,957.5563833333332
64,630,256,Qwen/Qwen3-8B,264,968834,14400,6.1376,225,156.364,959.6996864
64,630,256,Qwen/Qwen3-8B,265,952324,14400,6.1379,225,156.2396,958.98304084
64,630,256,Qwen/Qwen3-8B,266,969328,14400,6.1377,225,156.59426666666664,961.1286305199998
64,630,256,Qwen/Qwen3-8B,267,953469,14400,6.1374,225,156.4986666666667,960.4949168000003
64,630,256,Qwen/Qwen3-8B,268,969229,14400,6.1383,225,156.45676666666665,960.37857083
64,630,256,Qwen/Qwen3-8B,269,954485,14400,6.1376,225,156.5663,960.94132288
64,630,256,Qwen/Qwen3-8B,270,970588,14400,6.1359,225,156.69510000000002,961.4654640900002
64,630,256,Qwen/Qwen3-8B,271,955965,14400,6.1371,225,156.79763333333332,962.2827555299999
64,630,256,Qwen/Qwen3-8B,272,970743,14400,6.1385,225,156.67763333333335,961.7656522166667
64,630,256,Qwen/Qwen3-8B,273,955660,14400,6.1386,225,156.9289666666667,963.3241547800002
64,630,256,Qwen/Qwen3-8B,274,971971,14400,6.1376,225,157.03240000000002,963.8020582400002
64,630,256,Qwen/Qwen3-8B,275,956422,14400,6.1366,225,157.11733333333333,964.1662277333332
64,630,256,Qwen/Qwen3-8B,276,973046,14400,6.135,225,156.98516666666671,963.1039975000002
64,630,256,Qwen/Qwen3-8B,277,959231,14400,6.1324,225,157.00329999999997,962.8070369199997
64,630,256,Qwen/Qwen3-8B,278,973383,14400,6.1335,225,157.10510000000002,963.60413085
64,630,256,Qwen/Qwen3-8B,279,958394,14400,6.1353,225,157.13826666666674,964.0904074800004
64,630,256,Qwen/Qwen3-8B,280,974892,14400,6.1352,225,157.39190000000002,965.6307848800002
64,630,256,Qwen/Qwen3-8B,281,959825,14400,6.1342,225,157.3827,965.41695834
64,630,256,Qwen/Qwen3-8B,282,959730,14400,6.1349,225,157.37193333333335,965.4610738066667
64,630,256,Qwen/Qwen3-8B,283,960581,14400,6.1372,225,157.67746666666667,967.6981484266668
64,630,256,Qwen/Qwen3-8B,284,960186,14400,6.1367,225,157.70656666666667,967.7978876633334
64,630,256,Qwen/Qwen3-8B,285,961608,14400,6.1374,225,157.69946666666672,967.8647067200004
64,630,256,Qwen/Qwen3-8B,286,960403,14400,6.1376,225,157.67046666666664,967.7182562133331
64,630,256,Qwen/Qwen3-8B,287,962292,14400,6.1371,225,157.89396666666667,969.01106283
64,630,256,Qwen/Qwen3-8B,288,961658,14400,6.1375,225,157.82880000000006,968.6742600000003
64,630,256,Qwen/Qwen3-8B,289,962594,14400,6.1372,225,157.89116666666666,969.0096680666667
64,630,256,Qwen/Qwen3-8B,290,961991,14400,6.1401,225,157.97020000000003,969.9528250200002
64,630,256,Qwen/Qwen3-8B,291,962595,14400,6.1381,225,157.876,969.0586756
64,630,256,Qwen/Qwen3-8B,292,979207,14400,6.1395,225,158.00026666666665,970.0426371999998
64,630,256,Qwen/Qwen3-8B,293,963995,14400,6.1411,225,158.11576666666667,971.0047346766667
64,630,256,Qwen/Qwen3-8B,294,979685,14400,6.1393,225,158.18863333333334,971.1674766233334
64,630,256,Qwen/Qwen3-8B,295,964531,14400,6.1401,225,158.15406666666667,971.08178474
64,630,256,Qwen/Qwen3-8B,296,980182,14400,6.1401,225,158.25273333333337,971.6876079400002
64,630,256,Qwen/Qwen3-8B,297,964886,14400,6.1399,225,158.42193333333333,972.6948284733332
64,630,256,Qwen/Qwen3-8B,298,980736,14400,6.1429,225,158.3937,972.99665973
64,630,256,Qwen/Qwen3-8B,299,965453,14400,6.1399,225,158.51593333333327,973.2719790733329
64,630,256,Qwen/Qwen3-8B,300,982201,14400,6.1413,225,158.4949,973.3647293700001
64,630,256,Qwen/Qwen3-8B,301,965995,14400,6.1417,225,158.57726666666667,973.9339986866668
64,630,256,Qwen/Qwen3-8B,302,982212,14400,6.1399,225,158.57289999999998,973.6217487099998
16,630,256,Qwen/Qwen3-8B,258,939110,4320,6.1126,270,154.05280000000002,941.6631452800001
16,630,256,Qwen/Qwen3-8B,259,954275,4320,6.1145,270,153.98776666666666,941.5581992833332
16,630,256,Qwen/Qwen3-8B,260,938838,4320,6.1179,270,154.0008333333333,942.1616982499997
16,630,256,Qwen/Qwen3-8B,261,938902,4320,6.1176,270,154.0333333333333,942.3143199999998
16,630,256,Qwen/Qwen3-8B,262,938998,4320,6.1185,270,154.0547666666667,942.5840898500002
16,630,256,Qwen/Qwen3-8B,263,938642,4320,6.1203,270,154.05789999999996,942.8805653699998
16,630,256,Qwen/Qwen3-8B,264,953908,4320,6.1209,270,153.96933333333334,942.4308924
16,630,256,Qwen/Qwen3-8B,265,938805,4320,6.1201,270,154.0082666666667,942.545992826667
16,630,256,Qwen/Qwen3-8B,266,954512,4320,6.1193,270,154.09000000000003,942.9229370000002
16,630,256,Qwen/Qwen3-8B,267,939140,4320,6.1211,270,154.08353333333332,943.1607158866666
16,630,256,Qwen/Qwen3-8B,268,939065,4320,6.1215,270,154.16106666666667,943.6969696000001
16,630,256,Qwen/Qwen3-8B,269,939555,4320,6.1206,270,154.18786666666668,943.72225672
16,630,256,Qwen/Qwen3-8B,270,939796,4320,6.1192,270,154.30196666666671,944.204594426667
16,630,256,Qwen/Qwen3-8B,271,939464,4320,6.1197,270,154.21806666666666,943.76830258
16,630,256,Qwen/Qwen3-8B,272,939567,4320,6.1196,270,154.2375,943.8718050000001
16,630,256,Qwen/Qwen3-8B,273,954984,4320,6.1213,270,154.171,943.7269422999999
16,630,256,Qwen/Qwen3-8B,274,940026,4320,6.1215,270,154.3317,944.7415015500001
16,630,256,Qwen/Qwen3-8B,275,955534,4320,6.1215,270,154.20193333333336,943.9471349000002
16,630,256,Qwen/Qwen3-8B,276,939933,4320,6.121,270,154.28490322580643,944.3778926451612
16,630,256,Qwen/Qwen3-8B,277,955236,4320,6.1222,270,154.1866333333333,943.9614065933332
16,630,256,Qwen/Qwen3-8B,278,940004,4320,6.1243,270,154.26336666666663,944.7551364766664
16,630,256,Qwen/Qwen3-8B,279,940182,4320,6.1225,270,154.3193,944.8199142499999
16,630,256,Qwen/Qwen3-8B,280,940525,4320,6.1235,270,154.2950333333333,944.8256366166664
16,630,256,Qwen/Qwen3-8B,281,940222,4320,6.1244,270,154.26426666666669,944.7760747733333
16,630,256,Qwen/Qwen3-8B,282,940440,4320,6.1252,270,154.2884666666667,945.0477160266669
16,630,256,Qwen/Qwen3-8B,283,940356,4320,6.1247,270,154.31396666666666,945.1267516433333
16,630,256,Qwen/Qwen3-8B,284,940630,4320,6.1246,270,154.31633333333332,945.1258151333333
16,630,256,Qwen/Qwen3-8B,285,940404,4320,6.1241,270,154.40156666666664,945.5706344233332
16,630,256,Qwen/Qwen3-8B,286,940223,4320,6.1246,270,154.3307741935484,945.2142596258064
16,630,256,Qwen/Qwen3-8B,287,940172,4320,6.1228,270,154.29256666666666,944.7025271866665
16,630,256,Qwen/Qwen3-8B,288,940304,4320,6.125,270,154.16466666666665,944.2585833333333
16,630,256,Qwen/Qwen3-8B,289,940078,4320,6.1252,270,154.31089999999998,945.18512468
16,630,256,Qwen/Qwen3-8B,290,939972,4320,6.1266,270,154.07746666666662,943.9710072799998
16,630,256,Qwen/Qwen3-8B,291,939576,4320,6.1266,270,154.2804666666667,945.2147070800003
16,630,256,Qwen/Qwen3-8B,292,939764,4320,6.1254,270,154.18513333333334,944.44561572
16,630,256,Qwen/Qwen3-8B,293,939572,4320,6.1279,270,154.11456666666666,944.3986530766667
16,630,256,Qwen/Qwen3-8B,294,939628,4320,6.127,270,154.15783333333331,944.5250448333331
16,630,256,Qwen/Qwen3-8B,295,939365,4320,6.1249,270,154.2991,945.0665575900001
16,630,256,Qwen/Qwen3-8B,296,939441,4320,6.1259,270,154.09436666666667,943.9666807633333
16,630,256,Qwen/Qwen3-8B,297,939561,4320,6.1261,270,154.09433333333337,943.9972954333335
16,630,256,Qwen/Qwen3-8B,298,939436,4320,6.1253,270,154.18179999999998,944.4097795399999
16,630,256,Qwen/Qwen3-8B,299,939621,4320,6.1264,270,154.25983333333335,945.0574429333335
16,630,256,Qwen/Qwen3-8B,300,939270,4320,6.1291,270,153.9269666666667,943.4337713966668
16,630,256,Qwen/Qwen3-8B,301,939087,4320,6.1268,270,154.08946666666668,944.0753443733335
16,630,256,Qwen/Qwen3-8B,302,939398,4320,6.1256,270,154.07940000000002,943.8287726400002
8,630,256,Qwen/Qwen3-8B,257,979141,2400,6.5362,300,150.8179375,985.7762030875
8,630,256,Qwen/Qwen3-8B,258,978877,2400,6.5396,300,150.8529375,986.517870075
8,630,256,Qwen/Qwen3-8B,259,978862,2400,6.542,300,150.684375,985.7771812499999
8,630,256,Qwen/Qwen3-8B,260,978319,2400,6.5446,300,150.66509375,986.04277255625
8,630,256,Qwen/Qwen3-8B,261,993115,2400,6.5463,300,150.53831250000002,985.46895511875
8,630,256,Qwen/Qwen3-8B,262,992500,2400,6.551,300,150.561125,986.325929875
8,630,256,Qwen/Qwen3-8B,263,991963,2400,6.5533,300,150.40903125,985.675504490625
8,630,256,Qwen/Qwen3-8B,264,976907,2400,6.5544,300,150.5483125,986.75385945
8,630,256,Qwen/Qwen3-8B,265,976968,2400,6.5515,300,150.45146875,985.682797515625
8,630,256,Qwen/Qwen3-8B,266,991696,2400,6.553,300,150.37330303030308,985.396254757576
8,630,256,Qwen/Qwen3-8B,267,991781,2400,6.5521,300,150.46800000000002,985.8813828000002
8,630,256,Qwen/Qwen3-8B,268,991811,2400,6.552,300,150.40321875,985.44188925
8,630,256,Qwen/Qwen3-8B,269,976786,2400,6.5513,300,150.45850000000002,985.6987710500001
8,630,256,Qwen/Qwen3-8B,270,976733,2400,6.5515,300,150.39803125000003,985.3327017343752
8,630,256,Qwen/Qwen3-8B,271,976791,2400,6.5513,300,150.43459375000003,985.5421540343752
8,630,256,Qwen/Qwen3-8B,272,991688,2400,6.5546,300,150.29903124999998,985.1500302312498
8,630,256,Qwen/Qwen3-8B,273,991624,2400,6.5544,300,150.35946875000002,985.5161019750002
8,630,256,Qwen/Qwen3-8B,274,991890,2400,6.5519,300,150.3968125,985.3848758187501
8,630,256,Qwen/Qwen3-8B,275,976635,2400,6.5549,300,150.4374375,986.1023590687499
8,630,256,Qwen/Qwen3-8B,276,976484,2400,6.5559,300,150.29931249999998,985.34726281875
8,630,256,Qwen/Qwen3-8B,277,991352,2400,6.5554,300,150.35603125,985.64392725625
8,630,256,Qwen/Qwen3-8B,278,991423,2400,6.5546,300,150.27742424242425,985.0084049393939
