exp_key,total_energy_diff_mj,total_energy_diff_j,power_from_total_w,energy_per_token_j,during_time,repeat_count,sm_clock,batch_size,graph_mode,input_len,avg_power,avg_temperature,energy_per_token_from_avg,time_per_token_s
seg_11_2520_1053_1024_100_2.2553_gpu_profile_11120.csv,751409,751.409,333.1747439365051,0.6830990909090909,2.2553,100,2520,11,seg,1024,327.2555555555556,75.0,0.6709631404040405,0.022553
seg_11_2520_1054_1024_100_2.2556_gpu_profile_11120.csv,750725,750.725,332.82718567121833,0.6824772727272728,2.2556,100,2520,11,seg,1024,327.2238888888889,75.0,0.670987457979798,0.022556
seg_11_2520_1055_1024_100_2.256_gpu_profile_11120.csv,718707,718.707,318.57579787234044,0.65337,2.256,100,2520,11,seg,1024,327.23266666666666,75.0,0.6711244509090908,0.022559999999999997
seg_11_2520_130_128_100_2.0735_gpu_profile_11120.csv,651879,651.879,314.38582107547626,0.5926172727272727,2.0735,100,2520,11,seg,128,,,,0.020735
seg_11_2520_131_128_100_2.0739_gpu_profile_11120.csv,651520,651.52,314.1520806210521,0.5922909090909091,2.0739,100,2520,11,seg,128,,,,0.020739
seg_11_2520_132_128_100_2.0742_gpu_profile_11120.csv,651896,651.896,314.28791823353583,0.5926327272727272,2.0742,100,2520,11,seg,128,,,,0.020741999999999997
seg_11_2520_133_128_100_2.0743_gpu_profile_11120.csv,684409,684.409,329.9469700621896,0.62219,2.0743,100,2520,11,seg,128,,,,0.020743
seg_11_2520_134_128_100_2.0745_gpu_profile_11120.csv,684222,684.222,329.82501807664494,0.62202,2.0745,100,2520,11,seg,128,,,,0.020745
seg_11_2520_135_128_100_2.0748_gpu_profile_11120.csv,683341,683.341,329.35270869481394,0.6212190909090909,2.0748,100,2520,11,seg,128,,,,0.020748000000000003
seg_11_2520_136_128_100_2.0751_gpu_profile_11120.csv,683440,683.44,329.35280227458924,0.6213090909090909,2.0751,100,2520,11,seg,128,,,,0.020751
seg_11_2520_137_128_100_2.0752_gpu_profile_11120.csv,684151,684.151,329.6795489591364,0.6219554545454545,2.0752,100,2520,11,seg,128,,,,0.020752000000000003
seg_11_2520_138_128_100_2.0754_gpu_profile_11120.csv,684542,684.542,329.83617615881275,0.6223109090909091,2.0754,100,2520,11,seg,128,,,,0.020754
seg_11_2520_139_128_100_2.0756_gpu_profile_11120.csv,685107,685.107,330.07660435536707,0.6228245454545455,2.0756,100,2520,11,seg,128,,,,0.020756
seg_11_2520_140_128_100_2.0758_gpu_profile_11120.csv,684347,684.347,329.6786781000096,0.6221336363636364,2.0758,100,2520,11,seg,128,,,,0.020758000000000002
seg_11_2520_141_128_100_2.0759_gpu_profile_11120.csv,684586,684.586,329.7779276458404,0.6223509090909091,2.0759,100,2520,11,seg,128,,,,0.020759
seg_11_2520_142_128_100_2.076_gpu_profile_11120.csv,684885,684.885,329.90606936416185,0.6226227272727273,2.076,100,2520,11,seg,128,,,,0.02076
seg_11_2520_143_128_100_2.0762_gpu_profile_11120.csv,683697,683.697,329.3020903573837,0.6215427272727273,2.0762,100,2520,11,seg,128,,,,0.020762
